start_lat,start_lon,end_lat,end_lon,red_count,yellow_count,green_count,total_segments,true_travel_time_sec
40.7387436,-74.0024001,40.715805,-73.9905591,26,13,8,47,516.366605142509
40.789375,-73.9265374,40.7190823,-73.9763832,69,21,21,111,4121.171192668191
40.830891,-73.941368,40.7551314,-73.9652321,75,60,24,159,1948.9472141481735
40.7972412,-73.9680189,40.708837,-73.9993506,72,106,21,199,1757.491947632474
40.7628079,-73.9656659,40.7547554,-73.9878881,16,13,6,35,461.26087161698723
40.726109,-73.974269,40.754766,-74.001629,19,15,21,55,799.6036336296152
40.791572,-73.944675,40.8069791,-73.9674745,12,16,8,36,561.8522767596249
40.7210315,-73.991485,40.8283014,-73.9351958,71,109,35,215,2121.2052801237705
40.726409,-73.986176,40.7705364,-73.9801168,39,23,33,95,983.3218174911813
40.7457391,-73.978127,40.7999664,-73.9469712,19,26,43,88,730.9924975976603
40.7577792,-73.9734395,40.8030712,-73.9403209,15,23,32,70,512.2109557407291
40.721252,-74.001447,40.8084187,-73.9449268,49,89,25,163,1543.8386481457303
40.7549885,-73.9765138,40.7890078,-73.976052,33,8,26,67,696.1401407386376
40.827877,-73.938237,40.789375,-73.9265374,26,26,11,63,1273.8948606342658
40.7337434,-74.0062788,40.7831868,-73.9844643,50,44,23,117,1031.0011267280574
40.7156979,-73.9780769,40.7640575,-73.9922415,16,38,28,82,991.0737568157086
40.8127563,-73.9376408,40.773612,-73.9815824,39,32,30,101,1045.9321243543816
40.712713,-74.009634,40.7616052,-73.9903162,37,49,31,117,968.4054840192788
40.8347248,-73.9406514,40.846389,-73.9310037,20,8,12,40,349.54711167271546
40.7624248,-73.9569931,40.7859742,-73.9688537,11,28,10,49,1835.2260615539726
40.8031162,-73.95632,40.8415827,-73.9356526,31,33,23,87,904.72301514182
40.7142285,-73.9948397,40.774556,-73.9896514,41,57,31,129,1516.7954476097493
40.7141733,-74.0063041,40.741642,-73.997434,20,24,13,57,525.0073858945417
40.7732229,-73.9447783,40.8350754,-73.9397872,56,47,22,125,1501.0295385003462
40.7554632,-73.9621088,40.7031234,-74.0130194,60,53,37,150,1509.706264484854
40.868686,-73.923433,40.7394127,-74.0054071,102,111,41,254,2405.534640641461
40.7546355,-73.9757004,40.7228061,-73.9930344,25,24,14,63,558.0658481129684
40.7902583,-73.9751294,40.7521844,-73.9875229,26,35,7,68,624.5836411051099
40.7805009,-73.9441571,40.7262337,-73.9983091,78,54,36,168,1672.8589695611943
40.8099318,-73.9623955,40.7072083,-74.0059779,88,104,23,215,2002.1466164174792
40.7318782,-74.008796,40.7387625,-74.006448,4,10,0,14,113.49631887325461
40.7648965,-73.9612132,40.8226363,-73.957693,27,60,41,128,2304.433540169823
40.7302239,-74.0068382,40.7401249,-73.9822158,14,13,9,36,462.51588160190835
40.7961189,-73.9614548,40.7771434,-73.9822172,27,17,11,55,686.9590082018219
40.7312878,-73.990388,40.748974,-74.003236,14,11,6,31,634.3176288143902
40.8518669,-73.9281588,40.826821,-73.941536,31,16,4,51,605.6824901199069
40.7365313,-74.0058168,40.7181633,-73.9979382,12,30,6,48,352.98614625689186
40.7843551,-73.9832997,40.7212958,-73.9745541,36,37,26,99,1364.2527607516245
40.7344915,-74.0013916,40.7078606,-74.0068365,22,32,10,64,584.4214751151981
40.7439834,-73.9836934,40.774556,-73.9896514,25,16,24,65,705.8173917540763
40.7206562,-74.0052237,40.7387661,-74.0034031,13,18,9,40,337.17693514336884
40.7508347,-73.9787478,40.8377581,-73.9471227,56,83,28,167,1718.0113295537542
40.8100741,-73.9530446,40.738796,-73.977148,52,81,16,149,1563.7533071270407
40.808178,-73.9563424,40.868509,-73.9217178,35,30,16,81,3125.9764829087103
40.7861197,-73.9292772,40.779284,-73.9811164,52,45,17,114,2514.6733162926535
40.7407313,-74.00896,40.7832589,-73.9745499,31,38,33,102,884.1607383899172
40.7276175,-74.0014439,40.744186,-73.991871,16,14,6,36,335.052184393325
40.719552,-74.000622,40.740672,-73.9729042,34,25,15,74,924.4762901384586
40.7887043,-73.9378563,40.8642506,-73.9325826,36,29,25,90,2588.799153390074
40.7365975,-74.0011098,40.8272499,-73.9386924,86,71,44,201,1914.2790906134799
40.7849334,-73.9351368,40.7985686,-73.9335312,23,10,9,42,1657.7369256374332
40.784562,-73.9268492,40.8363811,-73.9445746,44,21,19,84,2344.259915490963
40.8217442,-73.9568342,40.8025637,-73.9303673,23,10,5,38,949.8176316458398
40.8267401,-73.9355215,40.8478794,-73.9363969,27,21,8,56,744.553591204555
40.7991535,-73.9686546,40.7475701,-73.9727421,36,53,8,97,995.3470157690184
40.7470801,-73.979255,40.7605391,-73.9583585,12,15,16,43,425.31513308681014
40.7544661,-74.0066345,40.7120585,-74.0101209,27,40,5,72,1419.6906510346773
40.7127254,-73.9979907,40.8035804,-73.9691157,84,70,40,194,1810.122757820028
40.8086847,-73.9653822,40.7281239,-73.9902269,62,84,22,168,1712.7685170675159
40.8542096,-73.9317889,40.7773393,-73.9885023,84,59,22,165,1701.9888651428923
40.7583819,-73.9984041,40.7346517,-74.0047458,19,37,9,65,647.3535052188372
40.8011797,-73.9614635,40.7243158,-74.0086711,66,74,38,178,1748.3229182661298
40.80389,-73.9461817,40.8499327,-73.9435563,40,31,14,85,1512.806569743685
40.844788,-73.937043,40.735317,-73.9898706,90,104,26,220,2299.8058810819343
40.7564056,-73.9994672,40.714995,-73.998866,28,59,13,100,823.3955394879656
40.7154525,-74.0146236,40.838559,-73.945856,67,87,65,219,2063.467519061211
40.7544661,-74.0066345,40.7169812,-73.9944635,30,48,15,93,888.9231822618493
40.7666394,-73.9669732,40.7131988,-73.9838874,53,45,22,120,1395.8469892298851
40.727601,-74.002513,40.7828325,-73.9594602,47,56,17,120,1160.3353243320933
40.7501166,-73.974954,40.7314217,-73.996981,26,17,11,54,572.0109436274682
40.7408008,-73.9838155,40.7084983,-73.999331,14,12,16,42,2353.7991658553556
40.768013,-73.9957587,40.8301474,-73.9396035,36,39,40,115,1453.2907103386026
40.8283014,-73.9351958,40.7861808,-73.9457073,32,38,8,78,1187.1734696584624
40.7442787,-73.9713014,40.7778592,-73.9819708,20,19,23,62,990.4212207935236
40.8025484,-73.9429883,40.8266348,-73.9352723,27,18,3,48,668.7473325416344
40.7737745,-73.9660692,40.7970655,-73.9191167,36,25,17,78,1202.946220850594
40.83785,-73.936383,40.7136604,-74.003649,114,105,47,266,2823.662704956411
40.8203571,-73.9577977,40.8630014,-73.9332782,22,19,13,54,1264.7267619948636
40.8178,-73.945598,40.73334,-73.983176,73,61,20,154,1997.1285515968539
40.807009,-73.9496555,40.8450694,-73.94328,37,31,4,72,1031.4044116468979
40.7684455,-73.9890489,40.7344915,-74.0013916,38,31,4,73,824.3462149404955
40.7229787,-74.0115025,40.8092888,-73.9628599,40,62,56,158,1386.7053291047077
40.7204937,-73.9853164,40.7422885,-74.0044325,21,14,9,44,650.2689548294908
40.7369674,-74.0064962,40.7134688,-73.9972984,17,35,11,63,448.2703115374489
40.7255809,-73.9898675,40.7284433,-73.9756824,13,10,3,26,370.7361239674119
40.711329,-73.9898147,40.7630722,-73.9995988,48,42,19,109,1390.8093098260997
40.7369776,-73.9749044,40.7730155,-73.9603206,18,35,25,78,674.2218607904599
40.7292016,-73.9872326,40.7564056,-73.9994672,21,28,13,62,689.6534237582366
40.8484968,-73.9306162,40.7554134,-73.9794895,84,70,36,190,1959.4175048976253
40.8630014,-73.9332782,40.7601736,-73.9988397,79,91,39,209,2355.2345953679733
40.7293021,-74.0052199,40.7615516,-73.9940688,27,19,24,70,600.1316515832617
40.7381289,-74.0041378,40.860527,-73.919379,95,78,50,223,3795.6300321429103
40.7970582,-73.9206263,40.8088175,-73.9657902,24,23,12,59,1691.920625088004
40.7580289,-73.9662476,40.852213,-73.933226,63,67,49,179,1814.2854752487242
40.7116012,-73.9942643,40.8622107,-73.9296676,94,136,65,295,2736.6630443014915
40.805728,-73.9544117,40.7218075,-74.0064418,75,90,32,197,1789.464143537801
40.7829443,-73.9480373,40.7163967,-73.9845346,64,51,31,146,1458.0510080425704
40.802473,-73.9586898,40.7445022,-73.9752025,49,64,19,132,1794.9841793678715
40.8102242,-73.9354432,40.7163041,-74.0109232,49,97,19,165,1706.142022832544
40.7484537,-73.9845455,40.7512711,-73.9989993,8,2,5,15,306.02379251226307
40.8659478,-73.9298529,40.8426944,-73.9430339,11,14,18,43,354.8701971408122
40.8134253,-73.9371434,40.7616758,-73.9749271,37,29,20,86,942.6521330381759
40.8140809,-73.9407812,40.7316016,-73.994804,67,67,23,157,1793.3530844912957
40.8351701,-73.9456168,40.8239826,-73.9467254,12,7,3,22,250.22569670847514
40.7778592,-73.9819708,40.8685048,-73.918505,61,50,45,156,1466.1664874570572
40.812727,-73.949301,40.784669,-73.9560317,26,20,6,52,581.9155688207974
40.7250648,-74.0100706,40.7961502,-73.9297538,101,75,42,218,2846.3563025561384
40.7104945,-73.9865861,40.716976,-73.982289,8,10,4,22,223.31642347766694
40.7385557,-73.9804284,40.8166299,-73.9428389,39,63,54,156,1364.7329921791356
40.7973764,-73.9605349,40.7109496,-74.0036162,87,85,34,206,2217.064580852763
40.7314683,-74.0031289,40.8273441,-73.9427817,78,88,54,220,2092.0400460432043
40.8645441,-73.9266364,40.7212346,-73.9877644,106,94,43,243,3934.485976376563
40.7596014,-73.9680635,40.7597993,-73.9762894,6,5,3,14,221.3731151831527
40.7395275,-73.9746686,40.7250225,-73.9948867,29,16,9,54,700.4702179015645
40.7116882,-74.0027433,40.793608,-73.951602,45,93,26,164,1467.2105704692117
40.7456883,-73.9721236,40.7978923,-73.9695597,36,27,41,104,995.1582646660512
40.7439834,-73.9836934,40.7833574,-73.9310461,71,43,29,143,1990.3039907178857
40.7779462,-73.9821763,40.852213,-73.933226,53,49,27,129,1188.725126450245
40.7090349,-74.0121098,40.7978263,-73.9713433,90,76,47,213,1859.9283389729053
40.7245958,-73.9745044,40.7950638,-73.9331708,60,61,39,160,2077.169544052041
40.792876,-73.9675451,40.8504834,-73.9409668,59,28,7,94,1762.2016943698459
40.7554715,-73.9947995,40.7198425,-74.0051699,27,50,13,90,699.0099909773296
40.7654973,-73.9975936,40.7933236,-73.976574,18,6,11,35,678.5784950118401
40.8299306,-73.9349155,40.8037455,-73.9558634,38,7,2,47,602.5997611338644
40.825956,-73.943357,40.7967143,-73.9628898,19,18,18,55,594.4761829225131
40.7121302,-74.0056926,40.7694904,-73.9578623,44,69,37,150,1432.683280169473
40.8685048,-73.918505,40.7279861,-74.0021905,119,110,40,269,2583.703138032785
40.8756987,-73.911459,40.7408488,-74.0051364,121,122,32,275,2992.357895911688
40.8102066,-73.9394953,40.7614359,-73.9978497,43,53,33,129,1484.5572590375791
40.7330707,-74.0063829,40.8465069,-73.9320716,98,104,69,271,2524.4960566335467
40.7211632,-73.9830269,40.7948079,-73.9444165,58,56,34,148,1438.4291844978907
40.7277504,-73.9761698,40.7405824,-73.9756299,15,4,13,32,359.67266088762113
40.7210819,-73.9982238,40.7068521,-74.0050152,14,16,5,35,456.96475918471634
40.7138283,-73.9929765,40.8463807,-73.9317748,116,83,54,253,4472.699696798866
40.7366125,-73.9818366,40.731625,-73.9991088,8,5,15,28,255.10617775477277
40.7711608,-73.9796589,40.834536,-73.938965,44,62,31,137,1400.4764682174484
40.8050938,-73.9548742,40.7636731,-73.9560793,45,22,6,73,1049.0373602317804
40.8056792,-73.9364782,40.8615543,-73.9247102,22,16,3,41,3157.4354743434965
40.7211736,-73.9965747,40.7482041,-74.0074153,33,26,5,64,632.5449337928595
40.7522886,-73.9896878,40.8486832,-73.9391834,77,59,38,174,1752.2255327395628
40.7535034,-73.9887981,40.7101781,-74.0042431,46,52,10,108,1119.3697525991727
40.7210691,-74.0058479,40.7470461,-73.981266,17,29,6,52,519.9712527465957
40.7162939,-74.0045248,40.835196,-73.938489,96,112,59,267,2550.642351982781
40.7871732,-73.9519286,40.7642754,-73.9730294,21,18,7,46,519.4725277909495
40.7508814,-73.9786572,40.7055699,-74.0090526,28,41,22,91,767.2028193008441
40.7257539,-73.9976695,40.8531,-73.929147,67,96,32,195,2874.6170938809078
40.7691175,-73.988561,40.7395138,-73.9847521,29,40,4,73,1032.7880796830568
40.8311923,-73.9513367,40.7503422,-73.9910985,50,71,12,133,2028.9644743175252
40.8009607,-73.971004,40.7876839,-73.9811521,20,12,5,37,422.0219346438322
40.7762266,-73.975963,40.7064117,-74.0045692,73,75,19,167,1585.7913719616795
40.768013,-73.9957587,40.7472945,-73.974055,14,10,10,34,470.86714464031047
40.7381289,-74.0041378,40.8467543,-73.9432631,86,81,51,218,2000.1314280896738
40.711329,-73.9898147,40.7608084,-73.9982421,50,41,18,109,1450.6852049805325
40.7316248,-74.0060166,40.7249299,-73.9903454,19,4,6,29,312.37058746271583
40.823924,-73.9424165,40.7755283,-73.9822622,33,41,26,100,1008.9194815663276
40.8102335,-73.9472988,40.793757,-73.9322765,10,14,11,35,615.3132680080392
40.8006953,-73.9544809,40.7839869,-73.9703125,14,19,11,44,411.78179571083024
40.7873443,-73.9831775,40.784669,-73.9560317,14,24,6,44,1153.2756369670547
40.8273441,-73.9427817,40.8178,-73.945598,12,4,4,20,337.9468191978814
40.795685,-73.9767319,40.8240836,-73.9488816,22,22,21,65,660.4959989359718
40.7711373,-73.9948053,40.7641596,-73.9847413,5,1,10,16,184.3435134156674
40.7174266,-73.9829775,40.721087,-73.9747151,18,12,4,34,539.0430307531042
40.7048802,-74.0164104,40.8096148,-73.9477655,80,113,61,254,2210.652760727817
40.7847313,-73.9580844,40.8179231,-73.9497399,17,33,14,64,612.0295648433939
40.7993888,-73.9220479,40.7198711,-73.9952571,109,77,44,230,3090.512953561501
40.7362172,-73.9790127,40.8417005,-73.9355668,69,71,77,217,2136.1658906231596
40.7577077,-73.9694066,40.8276597,-73.939688,25,46,50,121,1001.1929430025708
40.7808503,-73.9609089,40.7295679,-73.989905,29,42,23,94,945.8054410494477
40.793608,-73.951602,40.7397165,-73.9729308,35,66,14,115,1267.141114758085
40.726465,-73.9770845,40.777874,-73.9457066,42,13,11,66,1408.183314478339
40.7982188,-73.952396,40.831695,-73.949256,28,27,9,64,671.5459346694274
40.8454318,-73.9386774,40.733847,-74.0012059,93,98,21,212,2026.2140336716286
40.812575,-73.950927,40.792175,-73.9776753,17,19,18,54,598.2658345811684
40.86915,-73.922145,40.712544,-74.0076683,68,114,23,205,3455.265877719289
40.8160584,-73.9395348,40.754177,-73.984596,58,49,18,125,1311.2343380038728
40.7999397,-73.9406719,40.841425,-73.9394464,38,37,18,93,1098.4270874021508
40.7594,-73.9988988,40.7395443,-73.9869001,20,30,3,53,886.916340098419
40.7942085,-73.9628541,40.7528125,-73.9792873,26,32,18,76,1114.1438561445646
40.851179,-73.9392359,40.7191873,-73.9763322,85,79,35,199,3541.074753711098
40.8270356,-73.9401426,40.8006644,-73.9443571,40,9,2,51,706.070506423182
40.7330707,-74.0063829,40.7656844,-73.9630757,24,33,28,85,802.3006803406155
40.7206496,-73.9813453,40.7606981,-73.9639388,32,35,21,88,1272.4513004642806
40.7119157,-74.0060472,40.7387641,-74.0055102,22,43,15,80,699.3863840527312
40.8206258,-73.958421,40.7082374,-74.0001093,94,107,28,229,4313.745789622988
40.7684951,-73.9495987,40.7219214,-73.9855447,46,29,13,88,1935.9904237583198
40.7617963,-73.9574532,40.7140183,-73.9974891,57,35,29,121,1246.4343071336493
40.7357626,-74.0017616,40.7964083,-73.921279,67,54,37,158,1969.2589532933719
40.7529887,-73.9698972,40.7844692,-73.9773536,22,18,24,64,676.1663762227981
40.7902583,-73.9751294,40.7133804,-73.9851117,65,75,32,172,1723.7138502586636
40.7117654,-73.9999968,40.8573725,-73.9299339,94,136,56,286,2664.3008435805036
40.8159022,-73.9605612,40.819628,-73.946065,6,17,3,26,330.7776812217078
40.8037065,-73.9358291,40.7775539,-73.9570119,12,31,3,46,434.52505788994506
40.8010737,-73.971271,40.8386526,-73.9333105,24,27,13,64,1300.4725311830211
40.7507505,-73.9684095,40.7923469,-73.9525217,16,15,36,67,594.0027536264853
40.7984292,-73.9689001,40.7252073,-74.0112903,48,89,15,152,2004.5650691692856
40.7781411,-73.9544774,40.7422336,-73.9970019,40,32,20,92,1054.901607771404
40.730246,-74.00102,40.8018953,-73.9300369,81,60,29,170,2686.1494092145276
40.721885,-73.977346,40.7829268,-73.9441165,46,18,18,82,1526.8718658647624
40.7095135,-73.9940239,40.7297123,-74.0092108,15,35,15,65,632.3401278640409
40.7057599,-74.0170046,40.8366143,-73.9431927,71,97,67,235,2211.815922301717
40.7604309,-73.9674577,40.7715377,-73.9942123,15,8,9,32,711.2730870679717
40.7871229,-73.9479214,40.7286043,-73.9876651,66,50,24,140,1416.5159226886308
40.7599916,-73.9648028,40.871044,-73.915746,79,63,30,172,4723.437302572398
40.7895887,-73.9374595,40.7733062,-73.9905614,46,40,11,97,2116.3984890155957
40.7355308,-74.0033399,40.7061729,-74.0179342,27,21,9,57,1131.5022486321043
40.7999397,-73.9406719,40.7704797,-73.9838597,30,48,14,92,1058.7588436089718
40.7859742,-73.9688537,40.7635954,-73.9814328,17,24,15,56,553.021454807398
40.7995598,-73.9359116,40.7549885,-73.9765138,41,45,7,93,1049.890712290942
40.7095371,-74.0084241,40.7457461,-73.9802235,30,47,20,97,856.967876382319
40.8012931,-73.9419552,40.7309483,-73.9932574,50,55,22,127,1506.0291331006058
40.7354563,-73.9751359,40.7776355,-73.9611664,26,28,22,76,810.109836583508
40.7112188,-73.9899392,40.8166504,-73.9389307,64,101,30,195,1861.900680367156
40.7342233,-73.9747585,40.7225365,-73.987092,24,16,7,47,500.40709445257295
40.74583,-73.9823372,40.7113856,-74.0082065,20,26,18,64,554.6389711074457
40.8163681,-73.9579439,40.7252265,-73.9921682,70,87,25,182,1878.7336418877471
40.7095135,-73.9940239,40.7726558,-73.9822863,64,60,31,155,1495.9371960830947
40.754707,-73.991633,40.8420796,-73.9392752,73,55,36,164,1529.6095311770832
40.79293,-73.9457883,40.7794585,-73.9576208,5,20,0,25,231.26406114755315
40.7979207,-73.9638432,40.8202619,-73.9594899,15,20,12,47,473.4104872418449
40.7611816,-73.9579018,40.7896131,-73.9736025,21,24,19,64,938.7860386931175
40.7843536,-73.9811697,40.8314619,-73.9512706,9,6,6,21,2425.5555952804993
40.7532765,-74.0038197,40.7381901,-73.9795551,13,21,3,37,838.7876961769239
40.7477909,-74.0004216,40.8766068,-73.9094916,92,82,59,233,4691.209987910796
40.7305503,-74.0017,40.7775416,-73.9749993,47,40,27,114,1008.7674605359479
40.736691,-73.99312,40.717948,-74.001008,3,20,11,34,318.34750817901556
40.725334,-73.9762137,40.8044078,-73.9324189,67,56,31,154,1623.4474262441133
40.8157354,-73.9545419,40.7696336,-73.9918836,50,45,20,115,1264.8204300974253
40.7261371,-73.9950679,40.7992437,-73.9628734,68,57,46,171,1708.7087191268497
40.7295644,-73.9965723,40.7282048,-73.9848673,6,6,4,16,179.90066426313865
40.8094996,-73.9516742,40.8314619,-73.9512706,10,16,7,33,858.693278393336
40.753332,-73.972604,40.7629723,-73.9739744,6,2,11,19,220.82849221381923
40.7068521,-74.0050152,40.7464825,-73.9838914,23,52,16,91,788.4697899094953
40.7245091,-73.9934284,40.8251039,-73.9513097,84,75,47,206,1847.4175757921112
40.714317,-73.9871695,40.8492193,-73.9420877,99,116,42,257,2884.299211213237
40.7942889,-73.947075,40.8314368,-73.946674,27,39,15,81,921.7780761232536
40.8384885,-73.9418259,40.7603711,-73.9737664,61,63,23,147,1608.7933905270168
40.7658448,-73.9634512,40.717449,-74.003533,31,49,17,97,909.3894402785952
40.7956384,-73.921115,40.793608,-73.951602,28,20,10,58,1656.2548378363283
40.7595088,-73.9972272,40.7961065,-73.974879,26,18,11,55,894.2352173576018
40.7177265,-74.0140548,40.7928444,-73.9477848,58,52,39,149,1880.6464123405294
40.8217486,-73.9352976,40.8152726,-73.9436204,10,10,1,21,292.6196180277196
40.8013981,-73.9679955,40.859545,-73.927977,44,31,22,97,962.685046715199
40.830244,-73.949688,40.7696336,-73.9918836,54,58,22,134,1423.6413801138742
40.7092334,-74.0002125,40.8173165,-73.9386193,58,117,37,212,1850.025481182536
40.7570205,-73.9638565,40.7967143,-73.9628898,26,45,19,90,2248.449337639526
40.7303583,-74.0081983,40.7647531,-73.9880232,29,35,21,85,755.8966878891448
40.7627398,-73.99689,40.7528159,-73.9813803,8,5,9,22,485.8894426885215
40.8621121,-73.9300037,40.8398976,-73.9388015,19,6,12,37,351.57747532670476
40.7090594,-74.0088957,40.7566236,-73.9951455,35,47,32,114,915.7727150518618
40.7959373,-73.9751706,40.7934995,-73.9432689,23,19,6,48,1285.771364645357
40.7762516,-73.9820341,40.7816278,-73.9867312,6,5,5,16,170.22966014940383
40.7388975,-73.9872595,40.7364599,-74.0011844,14,0,6,20,306.45364409558573
40.7050741,-74.0164593,40.7577574,-73.9714431,53,52,22,127,1660.8901852531703
40.7641121,-73.9668167,40.7928444,-73.9477848,7,10,30,47,295.5109812914742
40.8154373,-73.9399886,40.7599137,-73.9588108,43,25,10,78,1281.7561921252368
40.754591,-73.9991485,40.7058049,-74.0133569,43,64,17,124,1216.8115076579709
40.772351,-73.946656,40.8007075,-73.9311515,14,9,1,24,761.8213975754367
40.851095,-73.932433,40.8115063,-73.9364361,20,20,2,42,1391.4679189367519
40.7261371,-73.9950679,40.7458171,-74.005534,24,8,10,42,548.3458533359103
40.8214914,-73.948539,40.7452094,-73.9827991,53,53,22,128,1378.9214016771568
40.7518133,-73.9997474,40.7889354,-73.9758801,27,19,33,79,649.664605698049
40.802938,-73.96956,40.7978046,-73.9693528,4,10,0,14,126.14480242125225
40.7150484,-73.9923757,40.8369673,-73.9401365,77,119,45,241,2415.1394684931856
40.7717837,-73.9675292,40.730246,-74.00102,27,44,12,83,934.0467796098178
40.7942835,-73.9490156,40.717113,-74.0145447,57,69,29,155,1765.514042767114
40.7723435,-73.9526796,40.8095324,-73.9378846,31,30,11,72,803.4276063899408
40.7484537,-73.9845455,40.7994068,-73.9552205,28,48,17,93,917.9240156953492
40.7978915,-73.9734588,40.8277796,-73.9457333,7,27,19,53,418.97968425627
40.7877015,-73.9771707,40.729833,-74.0104866,40,67,15,122,1598.0991914734518
40.8103039,-73.9474622,40.7762807,-73.957939,24,34,9,67,670.7229724091083
40.8663173,-73.9327916,40.7731391,-73.9665333,61,69,21,151,3440.653086860939
40.7350811,-74.0019681,40.7503415,-73.9831749,21,14,15,50,511.11104163379986
40.867633,-73.916588,40.7604309,-73.9674577,46,68,4,118,2598.888034378351
40.7814517,-73.956168,40.7782722,-73.9587235,1,6,1,8,56.277385069227506
40.7359099,-73.975161,40.704799,-74.0069515,41,31,29,101,1073.4238465942235
40.7914429,-73.9759966,40.7564645,-74.0014663,37,36,15,88,965.1658432259578
40.7584106,-73.9729808,40.823924,-73.9424165,23,47,42,112,882.4893136425994
40.8057489,-73.9681438,40.725685,-73.980768,57,84,19,160,1732.9039983201062
40.756526,-73.974356,40.8463807,-73.9317748,31,40,38,109,2007.0993242640811
40.8025081,-73.9308738,40.7563888,-73.9643154,52,46,22,120,1232.666627600248
40.8474152,-73.9333038,40.7684951,-73.9495987,50,44,10,104,2440.641210991099
40.7647531,-73.9880232,40.7229787,-74.0115025,34,47,19,100,1072.1698810935534
40.8239367,-73.9524172,40.855755,-73.931655,41,18,1,60,699.9842874434469
40.8216091,-73.9389915,40.838668,-73.93665,30,10,0,40,745.1499908335645
40.7707994,-73.9946613,40.8134711,-73.9414254,31,49,34,114,1379.210162789559
40.7224213,-73.9916699,40.866025,-73.925872,67,101,31,199,4616.914465934528
40.7384929,-73.9899534,40.8635745,-73.9260124,93,65,54,212,3906.5203824389328
40.869444,-73.912847,40.7119812,-73.9897583,130,104,48,282,4341.91671894073
40.7111741,-74.000694,40.8590989,-73.9342474,113,115,51,279,2719.1367783417195
40.7602322,-73.9576236,40.8419918,-73.9441499,68,48,20,136,6709.798677076944
40.8271966,-73.9443629,40.8302605,-73.9477882,2,0,3,5,53.25742751330159
40.7761698,-73.9896122,40.8159452,-73.9431299,37,57,30,124,1263.0763362550904
40.7248589,-73.9843993,40.7570205,-73.9638565,37,15,21,73,1254.5382139473986
40.7545174,-74.0010655,40.7038253,-74.0083431,34,50,9,93,1563.9568215036693
40.7921405,-73.9737451,40.7210194,-73.9821197,49,62,24,135,1407.1684384789032
40.8756706,-73.9128004,40.7849334,-73.9351368,41,40,13,94,3245.2267735305004
40.8381008,-73.9362457,40.7959832,-73.9689386,33,36,13,82,822.8758894436054
40.818932,-73.9522115,40.7761092,-73.9797528,43,21,14,78,993.489068380668
40.8384885,-73.9418259,40.8066746,-73.9647589,25,23,9,57,567.8420359815941
40.7266087,-73.9990701,40.795685,-73.9767319,69,46,23,138,1510.6547279261235
40.8201617,-73.9551864,40.75587,-73.97282,36,56,16,108,1059.5609504638342
40.731625,-73.9991088,40.8232628,-73.94292,64,90,55,209,1800.1716991589662
40.8233158,-73.9489935,40.868686,-73.923433,32,28,25,85,770.633248249898
40.7130272,-73.9944601,40.8299306,-73.9349155,118,85,49,252,4345.2298966539365
40.811481,-73.9463951,40.7310625,-74.0014113,52,74,30,156,1628.5140107383716
40.7161492,-73.9961338,40.8429382,-73.9346816,82,120,51,253,2386.5349186532985
40.7781772,-73.9484255,40.8710506,-73.9116992,57,37,20,114,4182.32857861148
40.7639924,-73.9959815,40.814759,-73.9343888,61,61,37,159,1707.7176150951384
40.7506824,-73.9878205,40.7583781,-73.9709896,8,18,8,34,392.0895133819255
40.8291749,-73.9372867,40.813567,-73.951322,13,1,8,22,382.63725370426096
40.867275,-73.919215,40.819903,-73.9467125,17,31,4,52,1235.7778973275838
40.7423533,-74.0089056,40.7471011,-73.9834426,14,14,13,41,529.1672214623115
40.8021586,-73.9676859,40.8181613,-73.9563618,3,15,6,24,186.09177561151944
40.7749669,-73.9588958,40.7859221,-73.953141,0,0,20,20,93.39595460215018
40.7813177,-73.9461351,40.8099318,-73.9623955,20,22,14,56,1326.0377502270467
40.7219214,-73.9855447,40.7228463,-73.9885922,8,2,2,12,124.13187745407267
40.7387661,-74.0034031,40.7995043,-73.9516201,57,60,44,161,1490.3623811288812
40.7935598,-73.9453291,40.8465069,-73.9320716,20,25,10,55,1613.5808582757295
40.8012375,-73.9576916,40.863238,-73.926923,47,46,32,125,1248.500551189151
40.7866031,-73.9526692,40.7691198,-73.9550385,6,24,3,33,335.5954179754157
40.7060628,-74.0074544,40.7476401,-73.9767589,27,57,22,106,855.9372877613292
40.7572359,-73.9760484,40.7094179,-74.0051228,26,51,24,101,1147.7499704351487
40.8251862,-73.9515057,40.7528837,-73.9873365,46,68,13,127,1187.5014338372093
40.7035982,-74.0131307,40.7595088,-73.9972272,40,47,22,109,1167.943228938816
40.7191029,-73.9902811,40.725073,-73.981211,2,12,5,19,141.43694253768567
40.8015271,-73.9525498,40.8228991,-73.9380514,22,27,7,56,522.6309414643229
40.7076706,-74.0031101,40.7650445,-73.9615991,31,67,37,135,1030.1048429812936
40.7156979,-73.9780769,40.7174266,-73.9829775,2,3,1,6,57.86123683062395
40.8099318,-73.9623955,40.8026735,-73.949123,16,17,3,36,468.4430364415301
40.8273441,-73.9427817,40.7274076,-73.9885349,74,74,38,186,2074.0025743882666
40.7129432,-74.011756,40.818932,-73.9522115,60,85,66,211,1945.474371314599
40.8272063,-73.9424535,40.7723386,-73.9587132,31,53,14,98,1024.6846318152436
40.7268652,-73.9799131,40.7456301,-73.9731825,29,6,18,53,691.8730261264583
40.8386821,-73.9377692,40.7240936,-73.9926973,88,89,50,227,2398.097079225893
